,Input.image_url,A176JUTGNWG7QJ,A17EZEAMF37MGQ,A2SMHEGRLML092,A2ZY94PZ5CVH0
629,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/62.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
630,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/63.png,indoors/man-made/recreation,indoors/man-made/other_unclear,indoors/man-made/recreation,indoors/man-made/other_unclear
631,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/64.png,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/recreation,indoors/man-made/other_unclear
632,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/65.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/other_unclear
633,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/66.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/other_unclear,outdoors/man-made/recreation
634,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/67.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
635,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/68.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
636,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/69.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
637,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/7.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
638,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/70.png,outdoors/man-made/other_unclear,indoors/man-made/recreation,indoors/man-made/other_unclear,indoors/man-made/recreation
639,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/71.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/transportation_urban,outdoors/man-made/recreation
640,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/72.png,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/recreation,indoors/man-made/other_unclear
641,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/73.png,outdoors/man-made/recreation,indoors/man-made/other_unclear,outdoors/man-made/recreation,outdoors/man-made/recreation
642,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/74.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
643,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/75.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/field_forest
644,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/76.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/domestic,outdoors/natural/field_forest
645,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/77.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
646,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/78.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
647,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/79.png,indoors/man-made/transportation_urban,outdoors/natural/field_forest,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
648,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/8.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/work_education,outdoors/man-made/work_education
649,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/80.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
650,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/81.png,outdoors/man-made/transportation_urban,outdoors/natural/other_unclear,indoors/man-made/other_unclear,outdoors/man-made/recreation
651,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/82.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
652,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/83.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
653,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/84.png,outdoors/man-made/transportation_urban,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
654,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/85.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/work_education
655,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/86.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
656,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/87.png,outdoors/man-made/recreation,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
657,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/88.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/work_education
658,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/89.png,indoors/man-made/other_unclear,outdoors/natural/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
659,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/9.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
660,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/90.png,indoors/man-made/other_unclear,outdoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/other_unclear
661,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/91.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
662,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/92.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
663,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/93.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
664,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/94.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/recreation
665,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/95.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
666,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/96.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
667,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/97.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
668,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/98.png,indoors/man-made/restaurant,outdoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
669,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/99.png,outdoors/man-made/recreation,indoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
670,https://derrickversion5.s3.amazonaws.com/midjourney_original/0.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
671,https://derrickversion5.s3.amazonaws.com/midjourney_original/1.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
672,https://derrickversion5.s3.amazonaws.com/midjourney_original/10.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic
673,https://derrickversion5.s3.amazonaws.com/midjourney_original/100.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
674,https://derrickversion5.s3.amazonaws.com/midjourney_original/101.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
675,https://derrickversion5.s3.amazonaws.com/midjourney_original/102.png,indoors/man-made/other_unclear,indoors/man-made/work_education,indoors/man-made/restaurant,indoors/man-made/other_unclear
676,https://derrickversion5.s3.amazonaws.com/midjourney_original/103.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
677,https://derrickversion5.s3.amazonaws.com/midjourney_original/104.png,indoors/man-made/other_unclear,indoors/man-made/domestic,indoors/man-made/other_unclear,indoors/man-made/other_unclear
678,https://derrickversion5.s3.amazonaws.com/midjourney_original/105.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/other_unclear,outdoors/man-made/recreation
679,https://derrickversion5.s3.amazonaws.com/midjourney_original/106.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
680,https://derrickversion5.s3.amazonaws.com/midjourney_original/107.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/other_unclear
681,https://derrickversion5.s3.amazonaws.com/midjourney_original/108.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
682,https://derrickversion5.s3.amazonaws.com/midjourney_original/109.png,outdoors/man-made/transportation_urban,outdoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
683,https://derrickversion5.s3.amazonaws.com/midjourney_original/11.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
684,https://derrickversion5.s3.amazonaws.com/midjourney_original/110.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/transportation_urban
685,https://derrickversion5.s3.amazonaws.com/midjourney_original/111.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,indoors/man-made/work_education
686,https://derrickversion5.s3.amazonaws.com/midjourney_original/112.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
687,https://derrickversion5.s3.amazonaws.com/midjourney_original/113.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
688,https://derrickversion5.s3.amazonaws.com/midjourney_original/114.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
689,https://derrickversion5.s3.amazonaws.com/midjourney_original/115.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
690,https://derrickversion5.s3.amazonaws.com/midjourney_original/116.png,outdoors/man-made/transportation_urban,outdoors/man-made/domestic,outdoors/man-made/restaurant,outdoors/man-made/work_education
691,https://derrickversion5.s3.amazonaws.com/midjourney_original/117.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
692,https://derrickversion5.s3.amazonaws.com/midjourney_original/118.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
693,https://derrickversion5.s3.amazonaws.com/midjourney_original/119.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
694,https://derrickversion5.s3.amazonaws.com/midjourney_original/12.png,outdoors/man-made/domestic,outdoors/natural/field_forest,outdoors/man-made/domestic,outdoors/natural/field_forest
695,https://derrickversion5.s3.amazonaws.com/midjourney_original/120.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
696,https://derrickversion5.s3.amazonaws.com/midjourney_original/121.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
697,https://derrickversion5.s3.amazonaws.com/midjourney_original/122.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
698,https://derrickversion5.s3.amazonaws.com/midjourney_original/123.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
699,https://derrickversion5.s3.amazonaws.com/midjourney_original/124.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
700,https://derrickversion5.s3.amazonaws.com/midjourney_original/125.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
701,https://derrickversion5.s3.amazonaws.com/midjourney_original/126.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
702,https://derrickversion5.s3.amazonaws.com/midjourney_original/127.png,indoors/man-made/other_unclear,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/work_education
703,https://derrickversion5.s3.amazonaws.com/midjourney_original/128.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
704,https://derrickversion5.s3.amazonaws.com/midjourney_original/129.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
705,https://derrickversion5.s3.amazonaws.com/midjourney_original/13.png,outdoors/man-made/other_unclear,outdoors/man-made/domestic,outdoors/man-made/other_unclear,outdoors/man-made/transportation_urban
706,https://derrickversion5.s3.amazonaws.com/midjourney_original/130.png,outdoors/man-made/restaurant,outdoors/man-made/restaurant,outdoors/man-made/restaurant,outdoors/man-made/restaurant
707,https://derrickversion5.s3.amazonaws.com/midjourney_original/131.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/recreation
708,https://derrickversion5.s3.amazonaws.com/midjourney_original/132.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
709,https://derrickversion5.s3.amazonaws.com/midjourney_original/133.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/restaurant,outdoors/man-made/work_education
710,https://derrickversion5.s3.amazonaws.com/midjourney_original/134.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
711,https://derrickversion5.s3.amazonaws.com/midjourney_original/14.png,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
712,https://derrickversion5.s3.amazonaws.com/midjourney_original/15.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
713,https://derrickversion5.s3.amazonaws.com/midjourney_original/16.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
714,https://derrickversion5.s3.amazonaws.com/midjourney_original/17.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
715,https://derrickversion5.s3.amazonaws.com/midjourney_original/18.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
716,https://derrickversion5.s3.amazonaws.com/midjourney_original/19.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/work_education,indoors/man-made/work_education
717,https://derrickversion5.s3.amazonaws.com/midjourney_original/2.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
718,https://derrickversion5.s3.amazonaws.com/midjourney_original/20.png,indoors/man-made/recreation,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
719,https://derrickversion5.s3.amazonaws.com/midjourney_original/21.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
720,https://derrickversion5.s3.amazonaws.com/midjourney_original/22.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
721,https://derrickversion5.s3.amazonaws.com/midjourney_original/23.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
722,https://derrickversion5.s3.amazonaws.com/midjourney_original/24.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/recreation
723,https://derrickversion5.s3.amazonaws.com/midjourney_original/25.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
724,https://derrickversion5.s3.amazonaws.com/midjourney_original/26.png,indoors/man-made/recreation,indoors/man-made/recreation,outdoors/man-made/recreation,indoors/man-made/recreation
725,https://derrickversion5.s3.amazonaws.com/midjourney_original/27.png,outdoors/man-made/other_unclear,outdoors/man-made/domestic,outdoors/man-made/other_unclear,outdoors/man-made/recreation
726,https://derrickversion5.s3.amazonaws.com/midjourney_original/28.png,outdoors/man-made/other_unclear,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
727,https://derrickversion5.s3.amazonaws.com/midjourney_original/29.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
728,https://derrickversion5.s3.amazonaws.com/midjourney_original/3.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
729,https://derrickversion5.s3.amazonaws.com/midjourney_original/30.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
730,https://derrickversion5.s3.amazonaws.com/midjourney_original/31.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
731,https://derrickversion5.s3.amazonaws.com/midjourney_original/32.png,outdoors/man-made/recreation,outdoors/man-made/domestic,outdoors/man-made/recreation,outdoors/natural/other_unclear
732,https://derrickversion5.s3.amazonaws.com/midjourney_original/33.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
733,https://derrickversion5.s3.amazonaws.com/midjourney_original/34.png,outdoors/man-made/restaurant,outdoors/man-made/restaurant,outdoors/man-made/restaurant,outdoors/man-made/restaurant
734,https://derrickversion5.s3.amazonaws.com/midjourney_original/35.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
735,https://derrickversion5.s3.amazonaws.com/midjourney_original/36.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
736,https://derrickversion5.s3.amazonaws.com/midjourney_original/37.png,outdoors/natural/field_forest,outdoors/natural/mountain,outdoors/natural/field_forest,outdoors/natural/field_forest
737,https://derrickversion5.s3.amazonaws.com/midjourney_original/38.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
738,https://derrickversion5.s3.amazonaws.com/midjourney_original/39.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
739,https://derrickversion5.s3.amazonaws.com/midjourney_original/4.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
740,https://derrickversion5.s3.amazonaws.com/midjourney_original/40.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
741,https://derrickversion5.s3.amazonaws.com/midjourney_original/41.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic
742,https://derrickversion5.s3.amazonaws.com/midjourney_original/42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
743,https://derrickversion5.s3.amazonaws.com/midjourney_original/43.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
744,https://derrickversion5.s3.amazonaws.com/midjourney_original/44.png,outdoors/man-made/transportation_urban,outdoors/man-made/domestic,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
745,https://derrickversion5.s3.amazonaws.com/midjourney_original/45.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
746,https://derrickversion5.s3.amazonaws.com/midjourney_original/46.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
747,https://derrickversion5.s3.amazonaws.com/midjourney_original/47.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
748,https://derrickversion5.s3.amazonaws.com/midjourney_original/48.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
749,https://derrickversion5.s3.amazonaws.com/midjourney_original/49.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
750,https://derrickversion5.s3.amazonaws.com/midjourney_original/5.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
751,https://derrickversion5.s3.amazonaws.com/midjourney_original/50.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation
752,https://derrickversion5.s3.amazonaws.com/midjourney_original/51.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/recreation,outdoors/man-made/recreation
753,https://derrickversion5.s3.amazonaws.com/midjourney_original/52.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
754,https://derrickversion5.s3.amazonaws.com/midjourney_original/53.png,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
755,https://derrickversion5.s3.amazonaws.com/midjourney_original/54.png,indoors/man-made/recreation,indoors/man-made/other_unclear,indoors/man-made/recreation,indoors/man-made/recreation
756,https://derrickversion5.s3.amazonaws.com/midjourney_original/55.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
757,https://derrickversion5.s3.amazonaws.com/midjourney_original/56.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
758,https://derrickversion5.s3.amazonaws.com/midjourney_original/57.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
759,https://derrickversion5.s3.amazonaws.com/midjourney_original/58.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
760,https://derrickversion5.s3.amazonaws.com/midjourney_original/59.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
761,https://derrickversion5.s3.amazonaws.com/midjourney_original/6.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
762,https://derrickversion5.s3.amazonaws.com/midjourney_original/61.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
763,https://derrickversion5.s3.amazonaws.com/midjourney_original/62.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
764,https://derrickversion5.s3.amazonaws.com/midjourney_original/63.png,indoors/man-made/recreation,outdoors/man-made/recreation,indoors/man-made/recreation,outdoors/man-made/recreation
765,https://derrickversion5.s3.amazonaws.com/midjourney_original/64.png,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
766,https://derrickversion5.s3.amazonaws.com/midjourney_original/65.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
767,https://derrickversion5.s3.amazonaws.com/midjourney_original/66.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
768,https://derrickversion5.s3.amazonaws.com/midjourney_original/67.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
769,https://derrickversion5.s3.amazonaws.com/midjourney_original/68.png,indoors/man-made/work_education,outdoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
770,https://derrickversion5.s3.amazonaws.com/midjourney_original/69.png,indoors/man-made/domestic,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/domestic
771,https://derrickversion5.s3.amazonaws.com/midjourney_original/7.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
772,https://derrickversion5.s3.amazonaws.com/midjourney_original/70.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/recreation
773,https://derrickversion5.s3.amazonaws.com/midjourney_original/71.png,outdoors/man-made/other_unclear,outdoors/natural/other_unclear,outdoors/man-made/domestic,outdoors/man-made/other_unclear
774,https://derrickversion5.s3.amazonaws.com/midjourney_original/72.png,indoors/man-made/recreation,indoors/man-made/domestic,indoors/man-made/recreation,indoors/man-made/recreation
775,https://derrickversion5.s3.amazonaws.com/midjourney_original/73.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
776,https://derrickversion5.s3.amazonaws.com/midjourney_original/74.png,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
777,https://derrickversion5.s3.amazonaws.com/midjourney_original/75.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
778,https://derrickversion5.s3.amazonaws.com/midjourney_original/76.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation
779,https://derrickversion5.s3.amazonaws.com/midjourney_original/77.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
780,https://derrickversion5.s3.amazonaws.com/midjourney_original/78.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
781,https://derrickversion5.s3.amazonaws.com/midjourney_original/79.png,indoors/man-made/transportation_urban,outdoors/natural/field_forest,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
782,https://derrickversion5.s3.amazonaws.com/midjourney_original/8.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/other_unclear,outdoors/man-made/work_education
783,https://derrickversion5.s3.amazonaws.com/midjourney_original/80.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
784,https://derrickversion5.s3.amazonaws.com/midjourney_original/81.png,indoors/man-made/recreation,indoors/man-made/other_unclear,indoors/man-made/recreation,indoors/man-made/other_unclear
785,https://derrickversion5.s3.amazonaws.com/midjourney_original/82.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
786,https://derrickversion5.s3.amazonaws.com/midjourney_original/83.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
787,https://derrickversion5.s3.amazonaws.com/midjourney_original/84.png,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/natural/recreation,outdoors/man-made/recreation
