sentence,q1,q2,q3,q4,img_file
"two female beach volleyball players , facing each other , prepare to strike the ball .",outdoors,man-made,recreation,NA,1432196901.jpg
a woman wearing a blue shirt and high heels stands on the sidewalk next to a man .,outdoors,man-made,transportation_urban,NA,1432342377.jpg
a blond man plays guitar with one other player barely visible out of frame .,indoors,man-made,recreation,NA,1433046578.jpg
"people are seated and standing in front of a green roofed coffee vendor , as a large group walk down a sidewalk .",outdoors,man-made,recreation,NA,1433149277.jpg
a small child in a red jacket is sitting on a man 's shoulders and holding his head .,outdoors,man-made,other_unclear,NA,1434607942.jpg
"in a room with clothes strewn on the bed , a man appears to be falling onto the bed from a high distance .",indoors,man-made,domestic,NA,1434753225.jpg
a man with helmet and backpack standing on dirt bike in a hilly grassy area .,outdoors,natural,NA,field_forest,143552697.jpg
a black and white dog jomps over another black and white dog to catch a cloth frisbee .,outdoors,man-made,recreation,NA,1436760519.jpg
a man in a white shirt and helmet is using climbing equipment .,outdoors,natural,NA,field_forest,143688283.jpg
a climber is standing on the rock face next to the pink rope .,outdoors,natural,NA,mountain,143688895.jpg
a boy is smiling whilst standing in front of a swimming pool .,outdoors,man-made,recreation,NA,1439046601.jpg
a tri-colored dog jumps and catches a pink frisbeen that a man in shorts has thrown .,outdoors,man-made,recreation,NA,1440024115.jpg
a gray mottled dog stands on the sloping trunk of a tree overlooking a grassy field .,outdoors,natural,NA,field_forest,1445754124.jpg
a female in blue jeans and white high heels is walking down the street .,outdoors,man-made,transportation_urban,NA,1448269321.jpg
"two workers are on a cherry-picker , one leaning out with a safety harness and the other smiling at the camera .",outdoors,man-made,work_education,NA,145097595.jpg
people pass each other on a busy city street while talking on their cellphones .,outdoors,man-made,transportation_urban,NA,1451143609.jpg
a boy sits in a toy car while drinking from his sippy cup .,indoors,man-made,domestic,NA,1452361926.jpg
a man dressed in a white shirt and black vest is playing an electric guitar .,indoors,man-made,recreation,NA,14526359.jpg
wedding photo of the bride and groom jumping for joy on the great wall of china .,outdoors,man-made,transportation_urban,NA,1453011588.jpg
a man in a beige shirt and white hat stands looking at the bottom of a brown staircase which is decorated with colorful images of animals and designs .,indoors,man-made,recreation,NA,145645390.jpg
the kayaker braces himself as he goes down the river .,outdoors,natural,NA,body_of_water,145721498.jpg
a guy smoking a cigarette while looking over fossils and possibly bones that were found .,outdoors,man-made,work_education,NA,1457673153.jpg
a man in a gray shirt and gray pants is sleeping outside in a wooden chair .,outdoors,man-made,restaurant,NA,1458395412.jpg
a sleeping baby is being pushed in a stroller on a walkway next to a large body of water .,outdoors,man-made,other_unclear,NA,1459581481.jpg
the man in the button up shirt is sitting at a table .,indoors,man-made,restaurant,NA,1460500597.jpg
"a young boy is looking at a checkers board with one fist leaning against his head as a partially visible adult sits across the table from him , in a room full of people sitting in chairs around tables .",indoors,man-made,recreation,NA,1463072715.jpg
two parents sit on a couch while a girl in a pink sweater lounges across them .,indoors,man-made,domestic,NA,146343683.jpg
a man or older boy is standing up in a blue and white speedboat that 's parked in a driveway .,outdoors,man-made,domestic,NA,1464513701.jpg
the black dog emerges from the water having collected an object in his teeth .,outdoors,natural,NA,body_of_water,1465666502.jpg
a kayaker is battling waves in a purple boat while wearing rain gear .,outdoors,natural,NA,body_of_water,146577646.jpg
two little girls in pink outfits play on a yellow and red playground .,outdoors,man-made,recreation,NA,1468389504.jpg
a black dog is running in the water .,outdoors,natural,NA,body_of_water,1470132731.jpg
"a downhill skier with a backpack , on a background of mountains and wispy clouds .",outdoors,natural,NA,mountain,1472053993.jpg
a small child in a blue shirt is standing in front of a group of tires .,outdoors,man-made,recreation,NA,1474474514.jpg
the two boys in bright blue jeans stand at the water fountain .,outdoors,man-made,recreation,NA,1476241331.jpg
people going under a gazebo as the walk to the beach one is holding a surfboard .,outdoors,man-made,recreation,NA,1476592333.jpg
a man wears white socks with beat up brown shoes on a black bicycle .,outdoors,man-made,other_unclear,NA,1478294229.jpg
a skateboarder in gray clothes jumps over a boot in front of an apartment .,outdoors,man-made,transportation_urban,NA,1479028910.jpg
a woman wearing a long black sweater is standing near a pink bike on the sidewalk .,outdoors,man-made,other_unclear,NA,1483784737.jpg
children are reading and working on schoolwork in a library setting .,indoors,man-made,work_education,NA,148441028.jpg
a large work site with yellow railings and girders surrounds a worker in a blue shirt standing in the middle near a large pile of soil .,outdoors,man-made,transportation_urban,NA,1484711469.jpg
four young women around a kitchen counter with a plate of brownies in the foreground .,indoors,man-made,domestic,NA,1484815652.jpg
here is a picture of a band performing living at a concert .,outdoors,man-made,recreation,NA,1487016591.jpg
a woman wearing a dark blue scarf is in the process of preparing homemade sushi .,indoors,man-made,domestic,NA,1489529980.jpg
a male weimaraner with a clipped tail is walking through a river .,outdoors,natural,NA,body_of_water,1490213660.jpg
"two barefoot young african boys in brightly colored clothing are sitting on a stone floor , one holding a clear bottle of water with a second , blue bottle on the floor between his legs .",outdoors,man-made,domestic,NA,149042906.jpg
a young boy wearing a blue outfit sliding down a red slide .,outdoors,man-made,recreation,NA,1490670858.jpg
a man in a yellow shirt and blue pants balances himself on a log behind another man in a light blue shirt and shorts that are light blue and yellow that is also balancing himself .,outdoors,natural,NA,field_forest,149110905.jpg
"two men ; one in a blue shirt and ball cap , and the other in a white shirt playing frisbee on a field near an airport .",outdoors,man-made,recreation,NA,149149251.jpg
"a man and a woman are conversing while eating snow cones at an intersection , while many other individuals pass by .",outdoors,man-made,transportation_urban,NA,1493288603.jpg
"a man in a blue swimsuit and a red beanie kneels in the wet sand on the edge of a beach , making a sand castle that is as tall as he is when he is kneeling .",outdoors,natural,NA,body_of_water,149882790.jpg
a woman in red uniform washing windows from outside of a building .,outdoors,man-made,other_unclear,NA,1499928560.jpg
a man wearing camouflage steers a motorcycle across some stones .,outdoors,natural,NA,mountain,150387174.jpg
a young man adjusts his clothing while others dive and swim in a lake .,outdoors,natural,NA,body_of_water,1504104816.jpg
"a young girl and a dog standing in a river next to a fallen tree , both looking in the same direction .",outdoors,natural,NA,body_of_water,150710406.jpg
a woman in a long white dress and white boots is walking along a stone structure with white stone columns .,outdoors,man-made,transportation_urban,NA,1509274237.jpg
"brown dog trying to bite a white ball with yellow , green and blue puppy toes",outdoors,man-made,recreation,NA,1510078253.jpg
a black dog runs on green grass with its mouth open .,outdoors,natural,NA,field_forest,1514957266.jpg
the little boy is holding a cookie while sitting on a log and pointing upward .,outdoors,man-made,recreation,NA,1519576998.jpg
woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another .,outdoors,man-made,transportation_urban,NA,151970521.jpg
a black dog is running through the shallow edge of a large body of water .,outdoors,natural,NA,body_of_water,1525153022.jpg
light brown dog running towards something at the beach .,outdoors,natural,NA,body_of_water,1526325728.jpg
a group of three men in white shirts stand near a police van while a man in a black jacket with a white stripe sits on the curb .,outdoors,man-made,transportation_urban,NA,152979089.jpg
a construction worker working on a building .,outdoors,man-made,work_education,NA,153374075.jpg
