group_number,sentence,group_variance
84,group counseling session listening to computer .,0.590552605856753
85,a small boy smiles as he stands with others wearing the same black hats .,0.6611972140708549
85,the boys are all wearing the same baseball hats .,0.6611972140708549
85,children sporting their florida dolphin caps .,0.6611972140708549
85,a boys baseball team wear their uniforms .,0.6611972140708549
85,three boys wearing florida marlins hats .,0.6611972140708549
86,a family coming back from shopping and a gentlemen is reading his newspaper to the side of the street .,0.8306666169934571
86,three men and two women walk down an outdoor hallway past a man sitting on a step reading a newspaper .,0.8306666169934571
86,an old man is sitting on a stoop while people walk towards him with groceries .,0.8306666169934571
86,an old man is reading the paper despite crushing feelings of loneliness .,0.8306666169934571
86,a group of people walks home carrying plastic shopping bags .,0.8306666169934571
87,"two soccer players , one wearing a white uniform and the other in red , try to reach the soccer ball first .",0.4945681284095995
87,"a soccer player in a red uniform goes after the ball , fending off a player in white .",0.4945681284095995
87,"two soccer players , one in red , the other in white , racing towards a soccer ball .",0.4945681284095995
87,two male soccer players on opposing teams are trying to get the soccer ball .,0.4945681284095995
87,two football players chase after a the ball .,0.4945681284095995
88,a man in a white shirt with hot pads on is holding a tray with a variety of breads with a wooden fence behind him .,0.6717406732972959
88,"a young guy , probably in his early twenties , shows off his culinary skills with pride .",0.6717406732972959
88,a blond man shows off his freshly baked bread with a wide smile .,0.6717406732972959
88,a teenage boy stands in a backyard holding a tray of bread .,0.6717406732972959
88,a man shows what he has baked .,0.6717406732972959
89,"a young boy , wearing shorts and a red tank top , is sliding down a mountain of snow , riding a board on his belly .",0.5195410251095076
89,one young boy sliding down a sandy hill on his stomach .,0.5195410251095076
89,a boy in a red shirt sledding down a sand dune .,0.5195410251095076
89,a child is sliding down a hill on a sled .,0.5195410251095076
89,a boy sledding down a sand hill .,0.5195410251095076
90,"a man with a determined look on his face holds a small wooden hammer while wearing a bib displaying a large red crab , another red crustacean held in his hand while another man sits and holds some food behind him .",0.6057633609902977
90,a man wearing a bib with a red crab on it is trying to decide if he wants to eat a boiled crab .,0.6057633609902977
90,a mixed sex group wear lobster bibs and wield mallets as they dine on crab at a restaurant .,0.6057633609902977
90,"a man wearing a plastic bib with a crab on it , holds up a wooden hammer .",0.6057633609902977
90,a gentleman trying to open a crab leg .,0.6057633609902977
91,a man in a black shirt and jeans walks beside a woman in black pants and a flowery shirt in front of a refreshment stand with others walking nearby .,0.6845114874785132
91,a woman with a floral shirt and purse and a man with a black shirt are walking while another man walks behind them .,0.6845114874785132
91,a man and woman standing in front of a refreshment stand,0.6845114874785132
91,a couple walking along on a sidewalk,0.6845114874785132
91,a man and a woman walk outside .,0.6845114874785132
92,a crowd of people are sitting on a bench beside a white statue of a man 's head in a park like setting while four pigeons look on .,0.7794919565153213
92,"a group of men , women , and children is clustered in a sunny area with benches and a statue .",0.7794919565153213
92,a group of people are sitting on benches at a park with pigeons walking around .,0.7794919565153213
92,a family is sitting outside enjoying themselves in a park area .,0.7794919565153213
92,kids play around a statue bust outside .,0.7794919565153213
93,"a man in a striped red polo shirt , tan khakis , and a nike visor is surrounded by a crowd of onlookers as he finishes a golf swing .",0.46345777079773764
93,"surrounded by spectators , a man in a red shirt , white pants and visor , swings a golf club .",0.46345777079773764
93,a golfer wearing a striped red polo shirt and white pants watches his drive after swinging .,0.46345777079773764
93,golfer takes a swing at the ball as spectators watch .,0.46345777079773764
93,a professional golfer hitting from the tee box .,0.46345777079773764
94,"some people with black belts , or black and red belts , are performing martial arts on a green mat .",0.6870849085949446
94,a group of people in white coats and black pants with bare feet are standing on a green mat .,0.6870849085949446
94,"children wearing red , black , and white karate uniforms in a standing pose on a green mat .",0.6870849085949446
94,a young boy is practicing martial arts with other classmates .,0.6870849085949446
94,a group of men are practicing martial arts on a green mat .,0.6870849085949446
95,"a man in some sort of establishment , smiling while he is taking off or putting on glasses .",0.522563455571901
95,"closeup of a man in a bar , holding his glasses slanted in front of his face .",0.522563455571901
95,a man in a black and white shirt is touching his glasses and laughing .,0.522563455571901
95,a man laughs and adjusts his clear-colored glasses inside .,0.522563455571901
95,smiling man toggles his clear glasses in social setting .,0.522563455571901
96,five adults are playing cards while sitting outside at a picnic table in their backyard .,0.33585594486963655
96,"five people are sitting around a table , outside , playing a card game .",0.33585594486963655
96,five people sitting outside playing a game of cards .,0.33585594486963655
96,family members playing cards in their backyard,0.33585594486963655
96,a group of people sit outside playing cards .,0.33585594486963655
97,two young girls are playing and laughing in a green grassy yard .,0.554233780340031
97,two girls standing on grass face each other .,0.554233780340031
97,two children are laughing in the grass .,0.554233780340031
97,two girls laughing outside in a yard .,0.554233780340031
97,two young girls playing together .,0.554233780340031
98,a group of people in a coffee shop at night have coffee and juice together .,0.6656091714103125
98,a group of people are sitting outside a cafe drinking coffee and juice .,0.6656091714103125
98,group of people standing or sitting outside of a cafe .,0.6656091714103125
98,a woman is drinking a beverage in a busy cafe .,0.6656091714103125
98,a group of people wearing sweaters at a cafe .,0.6656091714103125
99,a lady wearing a green shirt stands on the window seal of a brick building as a young boy watches on .,0.5242438940700493
99,"a woman is on the ledge of her window next to a clothesline , while a child stares out the window .",0.5242438940700493
99,a young woman standing on a window ledge of brick building while child looks on .,0.5242438940700493
99,a girl in blue jean capris stands on a window ledge as a boy peeks out .,0.5242438940700493
99,"a young woman in jeans stands on a window ledge , cleaning a window .",0.5242438940700493
100,an asian family is picnicking at the beach while others play in the water .,0.5634741101509944
100,a family sits at the beach while swimmers can be seen in the background .,0.5634741101509944
100,"two women , a man and a small child picnic on a busy beach .",0.5634741101509944
100,a group of people are sitting on the beach with a cooler .,0.5634741101509944
100,family sits on beach with a blue cooler .,0.5634741101509944
101,a dog is wearing a red number <number> and running through a field of green grass while being chased by a bird .,0.6930539919683314
101,the dog in a vest leaps in the air and there is a bird flying .,0.6930539919683314
